2025-08-26 17:59:24,⏳ Waiting until 18:00 to unfollow batch | Remaining: 0 mins
2025-08-26 18:00:00,⏳ Pending videos: 30 | Next post at 18:00 (0 mins)
2025-08-26 18:00:00,"📝 Generated caption for lousyfaerie.mp4: Midnight skin, craving your gentle heat.
cr:lousyfaerie.mp4
#night #intimacy #passion"
2025-08-26 18:00:00,🤖 Uploading now: lousyfaerie.mp4
2025-08-26 18:00:02,✅ Unfollowed 27248548168 | Remaining: 616
2025-08-26 18:00:04,✅ Unfollowed 11609800917 | Remaining: 615
2025-08-26 18:00:06,✅ Unfollowed 43565294877 | Remaining: 614
2025-08-26 18:00:08,✅ Unfollowed 41918898464 | Remaining: 613
2025-08-26 18:00:10,✅ Unfollowed 45387269257 | Remaining: 612
2025-08-26 18:00:13,✅ Unfollowed 64437109268 | Remaining: 611
2025-08-26 18:00:15,✅ Unfollowed 69082123331 | Remaining: 610
2025-08-26 18:00:17,✅ Unfollowed 63618940406 | Remaining: 609
2025-08-26 18:00:19,✅ Unfollowed 64765686157 | Remaining: 608
2025-08-26 18:00:21,✅ Unfollowed 8678361623 | Remaining: 607
2025-08-26 18:00:24,✅ Unfollowed 47729877713 | Remaining: 606
2025-08-26 18:00:26,✅ Unfollowed 539857262 | Remaining: 605
2025-08-26 18:00:28,✅ Unfollowed 52086140587 | Remaining: 604
2025-08-26 18:00:30,✅ Unfollowed 5908291345 | Remaining: 603
2025-08-26 18:00:32,✅ Successfully posted lousyfaerie.mp4 to Instagram
2025-08-26 18:00:32,✅ Posted and deleted lousyfaerie.mp4
2025-08-26 18:00:32,⏳ Pending videos: 29 | Next post at 21:00 (179 mins)
2025-08-26 18:00:32,✅ Unfollowed 54038246445 | Remaining: 602
2025-08-26 18:00:32,⏳ Waiting until 21:00 to unfollow batch | Remaining: 179 mins
2025-08-26 18:49:33,⏳ Pending videos: 29 | Next post at 21:00 (130 mins)
2025-08-26 18:49:46,⏳ Waiting until 21:00 to start unfollowing | Remaining: 130 mins
2025-08-26 18:59:33,⏳ Pending videos: 29 | Next post at 21:00 (120 mins)
2025-08-26 19:09:33,⏳ Pending videos: 29 | Next post at 21:00 (110 mins)
2025-08-26 19:11:20,🚀 Device's local IP10.8.0.61:5555
2025-08-26 19:11:46,⏳ Unfollowing at: 21:00 | Remaining: 108 mins
2025-08-26 19:12:14,⏳ Pending videos: 29 | Next post at 21:00 (107 mins)
2025-08-26 19:12:29,⏳ Unfollowing at: 21:00 | Remaining: 107 mins
2025-08-26 19:16:15,⏳ Pending videos: 29 | Next post at 21:00 (103 mins)
2025-08-26 19:16:30,⏳ Unfollowing at: 21:00 | Remaining: 103 mins
2025-08-26 19:18:17,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:18:22,⏳ Pending videos: 29 | Next post at 21:00 (101 mins)
2025-08-26 19:18:37,⏳ Unfollowing at: 21:00 | Remaining: 101 mins
2025-08-26 19:19:12,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:19:17,⏳ Pending videos: 29 | Next post at 21:00 (100 mins)
2025-08-26 19:19:32,⏳ Unfollowing at: 21:00 | Remaining: 100 mins
2025-08-26 19:21:28,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:21:33,⏳ Pending videos: 29 | Next post at 21:00 (98 mins)
2025-08-26 19:21:48,⏳ Unfollowing at: 21:00 | Remaining: 98 mins
2025-08-26 19:22:44,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:22:49,⏳ Pending videos: 29 | Next post at 21:00 (97 mins)
2025-08-26 19:23:04,⏳ Unfollowing at: 21:00 | Remaining: 96 mins
2025-08-26 19:24:54,⬇️ Downloading video...
2025-08-26 19:24:59,"❌ Failed to download video from https://www.instagram.com/reel/DMsXjLbNHry/?igsh=aWw0MHY5aDAwNnAy: [0;31mERROR:[0m [Instagram] DMsXjLbNHry: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U"
2025-08-26 19:24:59,"❌ Error downloading video: [0;31mERROR:[0m [Instagram] DMsXjLbNHry: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U"
2025-08-26 19:26:05,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:26:10,⏳ Pending videos: 29 | Next post at 21:00 (93 mins)
2025-08-26 19:26:24,⏳ Unfollowing at: 21:00 | Remaining: 93 mins
2025-08-26 19:26:26,⬇️ Downloading video...
2025-08-26 19:26:30,"❌ Failed to download video from https://www.instagram.com/reel/DMsXjLbNHry/?igsh=aWw0MHY5aDAwNnAy: [0;31mERROR:[0m [Instagram] DMsXjLbNHry: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U"
2025-08-26 19:26:30,"❌ Error downloading video: [0;31mERROR:[0m [Instagram] DMsXjLbNHry: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U"
2025-08-26 19:27:33,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 19:27:38,⏳ Pending videos: 29 | Next post at 21:00 (92 mins)
2025-08-26 19:27:52,⬇️ Downloading video...
2025-08-26 19:27:52,⏳ Unfollowing at: 21:00 | Remaining: 92 mins
2025-08-26 19:27:55,⬇️ Downloaded video: mia.riivers - 1.mp4 from mia.riivers
2025-08-26 19:27:55,✅ Video downloaded from mia.riivers
2025-08-26 20:42:32,🌐 Hosting Flask app on http://192.168.100.19:5555
2025-08-26 20:42:37,⏳ Pending videos: 29 | Next post at 21:00 (17 mins)
2025-08-26 20:43:37,⏳ Pending videos: 29 | Next post at 21:00 (16 mins)
2025-08-26 20:44:37,⏳ Pending videos: 29 | Next post at 21:00 (15 mins)
2025-08-26 20:45:37,⏳ Pending videos: 29 | Next post at 21:00 (14 mins)
2025-08-26 20:46:37,⏳ Pending videos: 29 | Next post at 21:00 (13 mins)
2025-08-26 20:47:37,⏳ Pending videos: 29 | Next post at 21:00 (12 mins)
2025-08-26 20:48:37,⏳ Pending videos: 29 | Next post at 21:00 (11 mins)
2025-08-26 20:49:37,⏳ Pending videos: 29 | Next post at 21:00 (10 mins)
2025-08-26 20:50:37,⏳ Pending videos: 29 | Next post at 21:00 (9 mins)
2025-08-26 20:51:37,⏳ Pending videos: 29 | Next post at 21:00 (8 mins)
2025-08-26 20:52:01,🌐 Hosting Flask app on http://10.8.0.61:5555
2025-08-26 20:52:06,⏳ Pending videos: 29 | Next post at 21:00 (7 mins)
2025-08-26 20:52:24,⏳ Unfollowing at: 21:00 | Remaining: 7 mins
2025-08-26 20:52:48,⬇️ Downloading video...
